show_id,title,releaseDate,seasonCount,rating,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,seasonCount_was_null
1000338791,Amanda Knox: Murder on Trial in Italy,2011-02-21,1.0,TV-14,"Hayden Panettiere and Marcia Gay Harden star in a made-for-TV movie based on the story of the American student, Amanda Knox (Panettiere), who was accused of murdering her roommate while they were studying in Italy.",87.0,,69.0,8,Generally favorable,0,1,Insufficient scores,True
1000342310,Betas,2013-04-19,1.0,TV-MA,"Standford students Trey Barrett (Joe Dinicol) and Avinash ""Nash"" Dagavi (Karan Soni) dropout of college to work on their beta social network app BRB when they find a potential investor in ""The Murch,""  George Murchison Jr. (Ed Begley Jr.).",27.0,Conquering the world one byte at a time.,69.0,8,Generally favorable,73,24,Generally favorable,False
1000359797,High School Musical: The Musical: The Series,2019-11-08,4.0,TV-PG,Auditioning is just the beginning of the real-life drama encountered by the students at East High School as the drama club prepares to stage a production of High School Musical in this series based on the trilogy of TV movies of the same name that aired on the Disney Channel.,31.0,They're Almost All in This Together,69.0,27,Generally favorable,61,96,Generally favorable,False
1000357237,No Tomorrow,2016-10-04,1.0,TV-PG,"Based on the Brazilian show, cautious Evie Callahan (Tori Anderson) who works at a distribution center falls in love with a man (Joshua Sasse) who believes an apocalypse is coming.",43.0,Life's too short to play it safe,69.0,23,Generally favorable,67,40,Generally favorable,False
1000359626,Emergence,2019-09-24,1.0,TV-14,Police chief Jo (Allison Tolman) finds herself in the middle of a conspiracy when she takes in a child (Alexa Skye Swinton) she finds at the scene of a mysterious plane accident with no memory in this thriller from Michele Fazekas and Tara Butters.,45.0,Protecting her secret is just the beginning.,69.0,14,Generally favorable,68,49,Generally favorable,False
1000349714,The Get Down,2016-08-01,1.0,TV-MA,"Ezekiel (Justice Smith), Shaolin Fantastic (Shameik Moore), Boo-Boo (TJ Brown), Ra-Ra (Skylan Brooks), and Mylene Cruz (Herizen Guardiola) are teenagers in South Bronx as hip-hop, punk, and disco emerges from 1970s New York in this Baz Luhrmann drama.",52.0,Rule the world.,69.0,31,Generally favorable,79,131,Generally favorable,False
1000358641,Burden of Truth,2018-01-10,4.0,TV-PG,"Corporate attorney Joanna Hanley (Kristin Kreuk) returns to to her hometown of Millwood to represent her client but after winning the case, she decides to stay.",44.0,Small Town Case. Big City Lawyer.,69.0,7,Generally favorable,48,19,Mixed or average,False
1000301664,How I Met Your Mother,2005-09-19,9.0,TV-14,"Narrated by an (unseen) man in the year 2030 telling his children the story of his 20-something years, this ""Friends""-like sitcom actually revolves around a group of five friends in present-day Manhattan.",22.0,A love story in reverse.,69.0,46,Generally favorable,80,2766,Generally favorable,False
1000357244,Pitch,2016-09-22,1.0,TV-14,"Ginny Baker (Kylie Bunbury) is called up by the San Diego Padres to pitch in the major leagues and must prove herself among the players including team captain, catcher Mike Lawson (Mark-Paul Gosselaar).",60.0,Game changer.,69.0,27,Generally favorable,69,48,Generally favorable,False
1000360352,"Love, Victor",2020-06-17,3.0,TV-14,"The series set in the same universe as 2018 film Love, Simon follows new Creekwood High student Victor (Michael Cimino) as he adjusts to a new school, deals with family issues and comes to terms with his sexual orientation.",30.0,Love isn't always a straight line,69.0,25,Generally favorable,81,264,Universal acclaim,False
1000348510,The Nightly Show with Larry Wilmore,2015-01-19,2.0,TV-14,"With Stephen Colbert moving to CBS, Larry Wilmore moves to the daily late night desk full-time.",22.0,,69.0,18,Generally favorable,26,209,Generally unfavorable,False
1000367382,In The Know,2024-01-25,1.0,TV-MA,"NPR host Lauren Caspian (voiced by Zach Woods) and his staff interview real-life humans in the stop-motion animated puppet comedy created by Woods, Mike Judge and Brandon Gardner.",,,69.0,7,Generally favorable,73,11,Generally favorable,False
1000348100,11.22.63,2016-01-01,1.0,TV-MA,High school history teacher Jake Epping (James Franco) travels back in time to stop the assassination of JFK in the adaptation of the Stephen King novel produced by J.J. Abrams.,60.0,"When you fight the past, the past fights back.",69.0,35,Generally favorable,80,269,Generally favorable,False
1000300851,CSI: Miami,2002-09-23,10.0,TV-14,"CSI: Crime Scene Investigation took television by storm in 2000 with its innovative and cutting-edge updating of a standard series concept – in this case, the cop show. Suddenly, instead of simply whodunit, solving crimes was a matter of howdunit, and with what size shoe, and whether anyone left behind traces of evidence that the blue ALS light could pick up. Now that gritty approach to crime known as forensic science makes its way from Las Vegas to the streets of Florida in CSI: Miami. A whole new team of crime scene investigators is on hand to probe the seamy underside of what some refer to as Cuba North and others call Georgia South. Consider it a tropical blend of people, culture, nightlife and, of course, the occasional killing or two. Just as you do in Vegas, come for the crime, stick around for the clues. And there's always a clue.

The Team

Horatio Caine is the lead criminologist, sort of the Grissom of the spin-off. But he's got a dangerous edge and a ""blind allegiance to justice."" Tim Speedle was a young, well-educated criminalist who did his job in honor of his high school friend, who died two years after he was paralyzed in a snowmobile accident. He died on duty when he was shot in a jewelry store while investigating a murder. Eric Delko is a funny and lovable character, now working as a CSI, specializing in underwater recovery. Alexx Woods is a young coroner. Alexx has the education that has earned her the nickname ""knowologist,"" and she often challenges the other CSIs. She is known to talk to the victims. Calleigh Duquesne is the team's ballistics expert, sometimes known as the ""bullet girl."" Ryan Wolfe is the newest member of the team. He is young and often thinks outside the box to help solve cases.",43.0,"""I'm Horatio Caine, and this much I know. At CSI Miami we never Close."" (UK tagline)",69.0,32,Generally favorable,55,104,Mixed or average,False
1000301270,The 4400,2004-07-11,4.0,TV-14,"Beginning 03 March 1946, and spanning over 50 years, 4,400 people were abducted in a blinding flash of light.

14 August 2004: A comet is due to fly-by Earth harmlessly. However, the comet's course suddenly changes to an impact trajectory, and the combined nuclear arsenals of multiple nations fail to destroy it. When the comet appears to slow down &mdash; as if it's coming in for a landing &mdash; 4,400 people are deposited in explosion over Highland Beach (Capilano Lake, British Columbia, Canada).

The returnees &mdash; ""The 4400"" &mdash; have been missing from months to years. None have any memory of where they've been, none have aged, and a small number are beginning to manifest paranormal abilities.

Theme Song: ""A Place In Time"" (performed by Amanda Abizaid)

The 4400 was filmed in Vancouver, British Columbia, Canada and produced by CBS Paramount in association with Sky Television, Renegade 83 and American Zoetrope.",43.0,"This July, the missing return.",69.0,11,Generally favorable,77,49,Generally favorable,False
1000365882,Dopesick,2021-10-13,1.0,TV-MA,"A Virginian miner (Kaitlyn Dever) and her doctor Samuel Finnix (Michael Keaton) are just a few of the victims of Purdue Pharma's prescription pain medication OxyContin in this Danny Strong limited series based on Beth Macy's non-fiction book, Dopesick: Dealers, Doctors and the Drug Company that Addicted America.",60.0,Inspired by the true story of how America got hooked on a lie,68.0,25,Generally favorable,81,71,Universal acclaim,False
1000359558,Dead to Me,2019-05-03,3.0,TV-MA,"After the murder of her husband, Jen (Christina Applegate) meets Judy (Linda Cardellini) in a support group in this dark comedy created by Liz Feldman.",30.0,Misery just found company.,68.0,38,Generally favorable,77,153,Generally favorable,False
1000302546,The Riches,2007-03-12,2.0,TV-MA,"The Riches follows a traveling family of con artists. Dahlia (Minnie Driver), the family's mother, has just completed a 2-year stint in prison. As well as dealing with Dahlia's drug problem, the family begins to question their marginal lifestyle. Along with their three children, they assume the identities of a normal, high-income family.The Riches is produced by FOX Television Studios in association with Maverick Television.",45.0,It's a wonderful lie.,68.0,39,Generally favorable,58,17,Mixed or average,False
1000337874,Nikita,2010-09-09,4.0,TV-14,This project is based on the original French film La Femme Nikita. The story is about two assassins for a top-secret government organization assassin who goes rogue and a new assassin who is training to replace the old one.,60.0,Looks do kill.,69.0,30,Generally favorable,76,263,Generally favorable,False
1000342409,Jim Henson's Creature Shop Challenge,2014-03-25,1.0,Unknown,"10 aspiring artists compete for a $100,000 prize and a contract with Jim Henson’s Creature Shop. They are mentored by Creature Shop artists Peter Brooke and John Criswell and judged by Brian Henson, chairman of the Jim Henson Company and Jim Henson’s son; creature designers Beth Hathaway (Jurassic Park, The Walking Dead, and Edward Scissorhands) and Kirk R. Thatcher (Return of the Jedi, Gremlins, and E.T.).",,,69.0,8,Generally favorable,70,6,Generally favorable,False
1000366759,Animal Control,2023-02-16,4.0,TV-PG,"Cynical Animal Control officer Frank Shaw (Joel McHale) has a new rookie partner, the optimistic Fred ""Shred"" Taylor (Michael Rowland) in this workplace comedy from Bob Fisher, Rob Greenberg and Dan Sterling.",22.0,,68.0,13,Generally favorable,69,16,Generally favorable,False
1000360531,Raised by Wolves,2020-09-03,2.0,TV-MA,"Two androids (Amanda Collin and Abubakar Salim) raise human children on a new planet, but their peaceful lives are changed when a ship from Earth arrives in the sci-fi drama created by Aaron Guzikowski.",55.0,Life begins again.,68.0,25,Generally favorable,73,312,Generally favorable,False
1000301458,The Closer,2005-06-13,7.0,TV-14,"""They'll bring you in. She'll make you talk.""

Deputy Police Chief Brenda Leigh Johnson (Kyra Sedgwick) is a police detective who transfers from Atlanta to Los Angeles to head up a special unit of the LAPD that handles sensitive, high-profile murder cases. Despite a tendency to step on people's toes, Johnson manages to convert even her strongest adversaries with her unique ability to get to the truth.

A TNT original series, The Closer is created by the producers of Nip/Tuck and The Agency.",46.0,Get ready for an arresting new season.,68.0,33,Generally favorable,81,114,Universal acclaim,False
1000348652,"Big Time in Hollywood, FL",2015-03-25,1.0,Unknown,"The comedy from Alex Anfanger, Dan Schimpf and Ben Stiller, focuses on two filmmaker-wannabe brothers (Alex Anfanger and Lenny Jacobson) who must learn how to fend for themselves after their parents kick them out of the house.",22.0,,68.0,10,Generally favorable,68,12,Generally favorable,False
1000341707,Alpha House,2013-04-19,2.0,TV-MA,This Amazon original pilot is about four individuals who work in the Senate and believe they run the entire House.,25.0,Debate. Legislate. Cohabitate.,68.0,21,Generally favorable,71,44,Generally favorable,False
1000341930,Bette,2000-10-11,1.0,TV-PG,"Bette premiered on October 11, 2000. Bette Midler plays herself - a divine celebrity who is adored by her fans. Although she is a celebrity, her family is often ashamed of her - Bette is constantly on diets and far away in dreams - she is everything but a perfect celebrity. Although her life is a mess, she loves it! The show aired 16 episodes on CBS and was canceled, so two episodes went unaired. It was simulcast in HDTV.

Although the show was canceled, it was nominated for a few awards, winning one of the awards. The nominations were as follows:

• People's Choice Awards, USA (2001) - Won! - Favorite Female Performer in a New Television Series > Bette Midler • TV GUIDE AWARDS (2001) - Nominated -  New Series of the Year
• TV GUIDE AWARDS (2001) - Nominated -  Actress of the Year in a Comedy Series > Bette Midler • TV GUIDE AWARDS (2001) - Won! -  Actress of the Year in a New Series > Bette Midler",30.0,It's the role she was born to play.,68.0,17,Generally favorable,0,1,Insufficient scores,False
